customer_uid,imsi
4724-WXVWF,539345476
5701-GUXDC,450806683
1460-UZPRJ,357432324
6082-GLJIX,377551249
5143-EGQFK,234283102
4919-IKATY,940835640
2495-TTHBQ,279482589
0485-ZBSLN,584001589
3810-PJUHR,701608956
9050-QLROH,486339938
0847-HGRML,320468550
8232-CTLKO,475341680
9227-YBAXE,802474425
6168-WFVVF,577115546
9860-LISIZ,421260656
0112-QAWRZ,523120271
0877-SDMBN,580091887
2786-GCDPI,425574388
4043-MKDTV,476898485
8065-YKXKD,702784974
9637-EIHEQ,708458938
9229-RQABD,778554420
8313-KTIHG,457547422
5320-BRKGK,429494919
6284-KMNUF,133752834
9689-PTNPG,501231051
9465-RWMXL,228742605
6229-UOLQL,916220902
2362-IBOOY,745481560
3137-LUPIX,570069102
0843-WTBXE,604738648
6143-JQKEA,377522959
8676-OOQEJ,141419514
5515-IDEJJ,342481982
9701-CDXHR,188958885
7450-NWRTR,780106282
8124-NZVGJ,373928259
2162-FRZAA,649436537
5376-DEQCP,823381585
5118-MUEYH,454057237
9095-HFAFX,369898433
5627-TVBPP,619956034
2379-ENZGV,398668080
3936-QQFLL,251069882
2589-AYCRP,472297105
4067-HLYQI,893914715
5124-EOGYE,581988801
5057-RKGLH,155373844
0292-WEGCH,587398861
8910-ICHIU,341857890
4097-YODCF,276349274
9715-WZCLW,878050032
9786-YWNHU,581883774
6407-GSJNL,653345738
6005-OBZPH,373686586
4049-ZPALD,744964342
7932-WPTDS,825092151
3733-UOCWF,260979692
6833-JMZYP,346049750
2722-VOJQL,366883195
1310-QRITU,651308452
8961-QDZZJ,540344515
9715-SBVSU,516265614
8490-BXHEO,287645085
7173-TETGO,390658780
7929-SKFGK,961824542
2300-RQGOI,912743413
3563-SVYLG,674689053
5228-EXCET,575693226
6435-VWCCY,161063447
4998-IKFSE,291565788
8630-QSGXK,938736630
2455-USLMV,410451351
7394-FKDNK,864791169
9488-FVZCC,437485249
6331-LWDTQ,679600225
5995-WWKKG,689336837
1597-FZREH,303610870
7879-CGSFV,811491335
9921-EZKBY,601266750
7432-FFVAR,204645569
7246-ZGQDF,463342085
7000-WCEVQ,933392382
0727-IWKVK,735703857
5959-BELXA,239917288
4456-RHSNB,628098502
3512-IZIKN,352730283
2481-SBOYW,877399635
7109-MFBYV,864939794
1833-TCXKK,768651233
1832-PEUTS,621390885
6141-OOXUQ,608735968
8660-BUETV,185184431
0580-PIQHM,857599093
5696-CEIQJ,828143077
7503-ZGUZJ,811886831
1696-HXOWK,697881352
3026-ATZYV,868600605
4012-YCFAI,429481027
2506-TNFCO,720798436
9970-QBCDA,927966870
8718-PTMEZ,370197374
9496-IVVRP,301828754
2207-OBZNX,356891955
2657-VPXTA,952038301
6551-VLJMV,539531479
1221-GHZEP,792930774
9289-LBQVU,127545023
6142-VSJQO,350011903
3458-IDMFK,910354303
6933-FHBZC,881756261
0221-NAUXK,535259215
9770-KXGQU,815518974
6437-UKHMV,548522379
6538-POCHL,630812181
6726-NNFWD,912892889
3002-WQZWT,229806195
4277-UDIEF,285410443
1208-NBVFH,135590605
4912-PIGUY,255650076
1114-CENIM,262982760
6060-DRTNL,785868300
2725-TTRIQ,779547387
3374-TTZTK,427968047
8990-ZXLSU,560972609
2275-RBYQS,978430501
8473-VUVJN,608988740
6289-CPNLD,709048326
5536-SLHPM,225930391
4419-UJMUS,706393803
7794-JASDG,522894368
7609-YBPXG,938755396
5519-TEEUH,331179859
7856-GANIL,677589462
0804-XBFBV,344640460
2676-OXPPQ,341052495
3703-TTEPD,445263753
2799-TSLAG,644652277
0196-VULGZ,863865770
8837-VVWLQ,128081531
2696-NARTR,824624457
2208-NKVVH,790693055
7614-QVWQL,196166798
1976-CFOCS,783558015
4631-OACRM,765016584
7139-JZFVG,564569848
4987-GQWPO,504108339
3755-JBMNH,808790300
1757-TCATG,438593618
6345-ULYRW,631866181
4776-XSKYQ,976467370
8048-DSDFQ,577765006
5753-QQWPW,514377855
6010-DDPPW,180546987
1809-DMJHQ,564842620
6693-FRIRW,453194137
6586-MYGKD,849927112
3173-NVMPX,712656720
0248-PGHBZ,262403299
0623-GDISB,208176051
2892-GESUL,886790395
6923-EFPNL,769898357
7472-EQOAV,246804901
9574-RKJIF,848943083
2043-WVTQJ,589997020
8034-RYTVV,542203698
3863-QSTYI,298344762
2619-WFQWU,132262527
5044-LRQAQ,197773422
1716-LSAMB,432781408
1333-PBMXB,425750388
6546-OPBBH,617170368
5985-BEHZK,969435177
9127-QRZMH,285549701
5919-VCZYM,764808372
9644-KVCNC,851045126
2137-DQMEV,752665132
8174-LNWMW,370665416
9279-CJEOJ,264136784
7964-VEXDG,948499936
2404-JIBFC,859948237
0778-NELLA,832920278
8029-XYPWT,603581838
4614-NUVZD,776902636
4632-PAOYU,937424496
3803-KMQFW,526822812
6804-GDMOI,693334695
2990-OGYTD,510017606
6646-JPPHA,837207200
9572-MTILT,676855763
7658-UYUQS,885110786
7880-XSOJX,779042350
9611-CTWIH,400994021
4589-IUAJB,899525437
0329-GTIAJ,870347588
8746-BFOAJ,721788233
8457-XIGKN,480118861
6072-NUQCB,235757863
6629-CZTTH,180544019
8838-GPHZP,927223163
8750-QWZAJ,978825441
5364-EVNIB,498162652
6918-UMQCG,744012756
0675-NCDYU,631203032
6339-DKLMK,666258482
1346-PJWTK,884169247
5088-QZLRL,502322553
8023-QHAIO,202460997
4397-FRLTA,715282216
3057-VJJQE,421452237
5087-SUURX,747792127
2302-OUZXB,235114478
8133-ANHHJ,864065377
2270-CHBFN,398477414
0013-EXCHZ,384720749
5982-FPVQN,896230599
9107-UKCKY,757688620
4654-ULTTN,467222434
5550-VFRLC,376629213
5546-BYZSM,367802602
1492-KGETH,685556200
4929-BSTRX,366990848
4163-HFTUK,378389905
8215-NGSPE,182786662
2225-ZRGSG,232885435
8859-YSTWS,212181276
5271-YNWVR,503629364
7601-DHFWZ,447831768
2657-ALMWY,260309464
6330-JKLPC,804967624
4667-OHGKG,720306208
1998-VHJHK,388299802
1707-HABPF,658830857
1660-HSOOQ,410185930
7253-UVNDW,956034856
0487-VVUVK,591473032
7228-OMTPN,568129375
5063-IUOKK,412227213
4508-OEBEY,542609555
0027-KWYKW,398501078
2308-STERM,123978652
5982-XMDEX,185102884
6284-AHOOQ,947558297
6051-PTVNS,782560961
2344-JMOGN,239424331
3799-ISUZQ,189664802
2877-VDUER,333913841
9152-AMKAK,451685510
1794-HBQTJ,569551879
9432-VOFYX,964400531
8049-WJCLQ,278233136
6586-PSJOX,486157231
2460-FPSYH,201840315
9705-ZJBCG,405012148
4818-DRBQT,572061553
1320-HTRDR,143960106
6847-KJLTS,718778377
9670-BPNXF,747825036
3913-FCUUW,925997297
3301-VKTGC,288493317
1493-AMTIE,711325499
9555-SAHUZ,351575772
0816-TSPHQ,476731850
9932-WBWIK,950565341
4619-EVPHY,124832671
5286-YHCVC,554124226
6424-ELEYH,587584948
4391-RESHN,719872032
9115-YQHGA,677992522
4462-CYWMH,173737052
8963-MQVYN,517427463
2458-EOMRE,222987337
9334-GWGOW,597353480
6821-BUXUX,372019985
5028-HTLJB,144907725
9801-GDWGV,928908539
6542-LWGXJ,336611725
5567-GZKQY,481006186
1222-LRYKO,216066869
2320-JRSDE,758508444
2087-QAREY,225670262
0601-WZHJF,346042455
4423-JWZJN,151880280
5143-WMWOG,512750092
6490-FGZAT,495397836
5393-RXQSZ,284893549
7452-FOLON,856690610
2320-TZRRH,254122267
0231-LXVAP,602511096
9444-JTXHZ,211643550
4942-VZZOM,244231536
5510-BOIUJ,397055355
7502-BNYGS,618007596
4291-HYEBC,478629344
6147-CBCRA,752508198
6047-SUHPR,310010025
4471-KXAUH,768877432
9752-ZNQUT,536136817
7638-QVMVY,174696311
1576-PFZIW,183146787
5666-MBJPT,814094774
7312-XSBAT,904974566
3096-GKWEB,766873379
2371-JQHZZ,646717916
0674-GCDXG,350844270
1121-QSIVB,448729653
4396-KLSEH,337072892
3244-DCJWY,760395895
2824-MYYBN,402869628
0875-CABNR,729555812
6345-HOVES,707101236
8318-LCNBW,926713298
6469-QJKZW,739690605
0147-ESWWR,560826567
1217-VASWC,655897019
7812-FZHPE,876444792
6370-ZVHDV,622637425
5915-DGNVC,549781935
6260-XLACS,630080553
3566-CAAYU,337896562
4983-CCWMC,775792445
9103-CXVOK,488792846
2896-TBNBE,928794399
4797-AXPXK,329600809
5229-PRWKT,797545635
6982-UQZLY,605370615
2522-WLNSF,275297822
3841-CONLJ,705043636
5057-LCOUI,153457251
0193-ESZXP,364504944
4475-NVTLU,687218209
4369-HTUIF,634869110
9386-LDCZR,931738485
9585-KKMFD,275426485
5399-ZIMKF,430751704
0336-KXKFK,622226159
5619-XZZKR,392392614
3948-FVVRP,414996057
5327-XOKKY,785922135
0983-TATYJ,448938744
1813-JYWTO,308898775
0156-FVPTA,719031142
1984-FCOWB,294474832
0654-HMSHN,175622733
6719-OXYBR,936741363
3312-ZWLGF,433564877
6476-YHMGA,452284636
5287-QWLKY,272052966
0795-XCCTE,267502407
0168-XZKBB,281759856
3785-NRHYR,312569819
5196-SGOAK,814038278
4537-DKTAL,336406030
7072-MBHEV,172167816
5602-BVFMK,630936591
6297-NOOPG,223134769
1891-UAWWU,775682249
8204-TIFGJ,480044499
8050-DVOJX,851528028
6108-OQZDQ,318422856
0363-QJVFX,554933496
8903-XEBGX,505080327
8169-SAEJD,446785130
9840-DVNDC,563427447
1089-XZWHH,282779114
2325-WINES,690771906
6064-ZATLR,609238548
3096-JRDSO,220305207
7824-PANSQ,146672313
8042-JVNFH,561067832
9648-BCHKM,343145843
2888-ADFAO,748589770
8707-HOEDG,709061731
3374-LXDEV,517299084
4072-IPYLT,914103457
7167-PCEYD,971272021
4936-YPJNK,832302860
1580-BMCMR,888227941
4817-KEQSP,434689419
6408-WHTEF,452525442
9251-AWQGT,610751790
8749-CLJXC,243076086
7989-VCQOH,643072622
5049-GLYVG,855740608
4199-QHJNM,450676936
8882-TLVRW,537823860
5883-GTGVD,389702095
5135-GRQJV,137370061
2384-OVPSA,847694197
1371-WEPDS,969604848
3580-GICBM,809068650
4817-QRJSX,567875201
9730-DRTMJ,397492513
4686-UXDML,222664403
3349-ANQNH,829951837
2398-YPMUR,266733213
0932-YIXYU,896946928
7480-SPLEF,948750934
7636-XUHWW,932555464
1431-CYWMH,380279051
5937-EORGB,681229324
6349-JDHQP,622001138
5539-HIVAK,630392969
5847-MXBEO,171948913
9985-MWVIX,569282266
4583-PARNH,889267321
1116-FRYVH,405624250
1421-HCERK,373364369
9633-XQABV,865372938
0716-BQNDX,493530114
1265-XTECC,617984947
1183-CANVH,331202441
1972-XMUWV,747722677
8679-LZBMD,156941724
3407-JMJQQ,239707770
6252-DFGTK,427574654
1539-LNKHM,740788560
8645-KOMJQ,794273960
0289-IVARM,747587975
9761-XUJWD,125336726
4057-FKCZK,926190993
4291-TPNFG,550463604
6087-YPWHO,267503089
3090-QFUVD,861661342
2237-ZFSMY,882690392
1722-LDZJS,319119182
1818-ESQMW,901629710
4871-JTKJF,488585558
1415-YFWLT,622189782
7401-RUBNK,912385815
0506-YLVKJ,529420388
8661-BOYNW,224052316
6711-VTNRE,200409032
4815-GBTCD,949529257
2805-AUFQN,532400958
0980-PVMRC,956827029
7233-DRTRF,425244809
3500-RMZLT,521520292
3873-NFTGI,753446371
1162-ECVII,230805659
7048-GXDAY,274597071
8571-ZCMCX,795186817
1169-WCVAK,448761696
4548-SDBKE,320631729
8066-POXGX,626622688
7129-CAKJW,232131612
8695-ARGXZ,211680396
3570-YUEKJ,338345642
4143-OOBWZ,266696994
1555-HAPSU,271423129
1697-NVVGY,973650293
7854-EKTJL,367627013
8464-EETCQ,529316704
2419-FSORS,904736626
8132-YPVBX,594626429
9102-IAYHT,198742823
6754-LZUKA,194428306
3422-LYEPQ,434519748
8099-MZPUJ,681689691
0787-LHDYT,132640981
2642-DTVCO,595347367
0374-IOEGQ,348798557
4361-JEIVL,618314298
3197-NNYNB,426579014
3396-DKDEL,394710438
1752-OZXFY,525452082
9066-QRSDU,817718523
9112-WSNPU,938625279
9867-NNXLC,749463127
5321-NTRKC,294687277
1363-TXLSL,265334677
9507-EXLTT,458519312
3161-GETRM,756455218
0402-OAMEN,311051875
6933-VLYFX,974703958
6754-WKSHP,243273179
9846-GKXAS,767583654
6017-PPLPX,404484769
4976-LNFVV,587277106
5055-MGMGF,794021292
4641-FROLU,835749364
2862-JVEOY,855979178
2969-QWUBZ,215460270
9822-BIIGN,187328277
2077-MPJQO,500613705
1534-OULXE,834582188
7136-RVDTZ,493706633
2971-SGAFL,866584593
1480-IVEVR,866969249
2905-KFQUV,690826783
4581-SSPWD,960598015
3370-HXOPH,220007056
9391-YZEJW,351949559
9958-MEKUC,922354593
0281-CNTZX,934375389
6927-WTFIV,877551677
4118-CEVPF,919306550
3398-ZOUAA,602342395
9114-VEPUF,549310695
7876-BEUTG,942277431
2338-BQEZT,439498237
9873-MNDKV,584901093
0378-NHQXU,568456446
8241-JUIQO,147354545
2194-IIQOF,745765443
4512-ZUIYL,859661005
9631-RXVJM,628450095
9584-EXCDZ,540057478
7969-AULMZ,971472976
5093-FEGLU,280478561
2621-UDNLU,859233429
7526-IVLYU,496173495
2428-HYUNX,471229183
9214-EKVXR,536596067
3410-MHHUM,395932682
0568-ONFPC,237861539
0733-VUNUW,908269089
4550-EVXNY,822084637
2122-YWVYA,406948173
2968-SSGAA,299559150
2296-DKZFP,628985838
4844-JJWUY,864543367
6777-TGHTM,551589290
8909-BOLNL,950974997
6603-YRDCJ,702459025
3538-WZPHD,832897844
3229-USWAR,488749467
2138-VFAPZ,746774567
6131-JLWZM,542263091
4785-QRJHC,735647459
0269-XFESX,663889325
1709-EJDOX,589820563
4316-XCSLJ,213932362
8610-WFCJF,507639747
9693-XMUOB,168267833
0383-CLDDA,259146989
4905-JEFDW,582586599
2709-UQGNP,410442014
3549-ZTMNH,725991681
7881-INRLC,376946074
8033-ATFAS,263664957
1635-NZATJ,637437382
0562-HKHML,927423387
8277-RVRSV,253017575
9943-VSZUV,910696982
0117-LFRMW,433092403
6172-FECYY,515186860
7054-ENNGU,849628893
1455-HFBXA,598733411
9402-CXWPL,594362792
1628-BIZYP,450959898
1965-AKTSX,209128492
0082-LDZUE,374656594
4786-UKSNZ,510848315
5343-SGUBI,500991276
0856-NAOES,927453476
1976-AZZPJ,265535317
7248-VZQLC,950545568
6156-UZDLF,152999165
3099-OONVS,642846466
9500-WBGRP,289860093
5183-KLYEM,168847663
5144-PQCDZ,754329089
8514-VZHEB,476874234
6625-IUTTT,212294883
9355-NPPFS,394661508
0068-FIGTF,936572475
5965-GGPRW,753261977
8035-PWSEV,868342995
2236-HILPA,893350174
1840-BIUOG,157872342
1356-MKYSK,695571113
6080-LNESI,162239572
1830-IPXVJ,154427333
5828-DWPIL,733202908
8398-TBIYD,512373694
0011-IGKFF,893397001
4192-GORJT,178139359
6496-SLWHQ,973825070
9912-GVSEQ,961349173
2931-FSOHN,312615632
9418-RUKPH,267155499
5383-MMTWC,773143305
9971-ZWPBF,375135464
4712-AUQZO,816359354
9711-FJTBX,756415579
2908-ZTPNF,495165364
7240-ETPTR,898534060
2202-CUYXZ,653569537
5995-OIGLP,207267650
8421-WZOOW,558015934
6261-RCVNS,842280834
7951-QKZPL,213931554
1414-YADCW,444445423
8756-RDDLT,335493844
2862-PFNIK,948601914
5816-QVHRX,877295690
4430-YHXGG,424039749
6888-SBYAI,779915498
7395-XWZOY,402170190
7169-YWAMK,706993074
3640-PHQXK,250159341
6877-LGWXO,444096863
6859-RKMZJ,194519124
2729-VNVAP,398012961
2957-JIRMN,792603344
2049-BAFNW,403837105
3842-QTGDL,326187194
7163-OCEQI,130350140
9782-LGXMC,782924982
5975-BAICR,630043501
8019-ENHXU,183198728
5167-GBFRE,280854738
9033-EOXWV,531299595
4673-KKSLS,810526453
4853-OITSN,157185023
9800-OUIGR,337474262
1324-NLTJE,448575358
2324-EFHVG,189766811
7094-MSZAO,611643618
1522-VVDMG,942400134
6907-CQGPN,644856617
0780-XNZFN,257266163
0239-OXEXL,309076006
2675-IJRGJ,360068182
7049-GKVZY,580961144
8577-QSOCG,438635892
3721-CNZHX,618488362
0212-ISBBF,250141485
9185-TQCVP,388305112
3585-YNADK,663499041
5271-DBYSJ,154971140
1099-GODLO,757513820
6828-HMKWP,543906417
5567-WSELE,264567033
1472-TNCWL,235910081
8063-RJYNF,643018661
0687-ZVTHB,398684560
2080-GKCWQ,658503888
9661-ACXBS,979130530
2193-SFWQW,512520694
5656-JAMLX,134002934
3462-BJQQA,636566474
0442-TDYUO,249626898
6733-LRIZX,979751384
9503-XJUME,784436916
4367-NHWMM,814470351
3727-RJMEO,601237618
3779-OSWCF,503222280
6736-DHUQI,329973502
3915-ODIYG,539718194
1360-RCYRT,890588354
2724-FJDYW,740367349
4451-RWASJ,936658247
6646-VRFOL,698058314
3460-TJBWI,510913399
5917-HBSDW,848095960
5685-IIXLY,603929430
5671-UUNXD,917318181
0956-ACVZC,806087292
2325-NBPZG,746088860
4250-ZBWLV,815800606
4482-FTFFX,741265274
8859-DZTGQ,178673095
0440-MOGPM,325609288
0020-JDNXP,635037822
3752-CQSJI,296101978
5025-GOOKI,331684141
4698-KVLLG,677087305
5095-AESKG,315822442
2887-JPYLU,579159610
4770-QAZXN,147948874
4896-CPRPF,523672245
1871-MOWRM,402627053
9714-EDSUC,483215940
2027-OAQQC,480502287
0282-NVSJS,817478095
9090-SGQXL,182667392
6595-YGXIT,957509023
7353-YOWFP,200891895
9835-ZIITK,342746865
8008-ESFLK,704773498
7537-CBQUZ,550456568
1555-DJEQW,141978208
5649-TJHOV,787765008
0519-XUZJU,411652392
3363-EWLGO,957159957
4750-UKWJK,283459286
6338-AVWCY,401177891
1689-YQBYY,398169396
4487-ZYJZK,671939124
2959-FENLU,776152594
0708-LGSMF,891197821
9253-QXKBE,773265946
7634-HLQJR,261747347
0487-RPVUM,658586933
4079-ULGFR,765687908
2516-XSJKX,796406808
0057-QBUQH,261437253
9445-SZLCH,160484236
6599-SFQVE,658166096
8331-ZXFOE,175056320
4003-FUSHP,164356763
0356-ERHVT,894247096
7325-ENZFI,464622254
4884-ZTHVF,356515833
3920-HIHMQ,377155001
3055-OYMSE,261312407
0613-WUXUM,553126999
7568-PODML,272763990
4458-KVRBJ,220015103
5349-IECLD,246538525
1397-XKKWR,169221979
3945-GFWQL,867472088
8097-OMULG,169264329
6013-BHCAW,604515666
0401-WDBXM,445075078
3387-PLKUI,265520435
6096-EGVTU,412909208
3797-VTIDR,445419490
5081-NWSUP,730909779
2580-ATZSQ,265138146
8085-MSNLK,318777995
9691-HKOVS,832857615
9881-VCZEP,337065449
9526-BIHHD,780126013
8757-TFHHJ,479242694
4523-WXCEF,790797896
1468-DEFNC,737106423
5119-KEPFY,637559023
8364-TRMMK,947435658
0916-KNFAJ,611547296
8319-QBEHW,798611447
3063-QFSZL,679596151
8775-LHDJH,835422859
9625-QNLUX,483621863
3097-NQYSN,196073389
4024-CSNBY,511979659
7110-BDTWG,645399688
7493-GVFIO,805001462
0690-SRQID,539889078
9605-WGJVW,842152134
9114-DPSIA,477168387
4700-UBQMV,358233539
7711-GQBZC,960368442
3565-UNOCC,193637413
4627-MIHJH,614043035
9795-NREXC,204092060
8573-CGOCC,396606025
7356-AYNJP,638501006
9249-FXSCK,370845316
5493-SDRDQ,205651374
6286-SUUWT,528979004
4819-HJPIW,192461217
8654-DHAOW,390263610
5438-QMDDL,413944393
9812-GHVRI,743496271
5553-AOINX,908115318
1228-ZLNBX,139101074
4226-KKDON,233200944
3831-YCPUO,832973440
7445-WMRBW,857628034
3308-DGHKL,451848547
9924-JPRMC,378618613
0080-EMYVY,968118528
6218-KNUBD,685197908
7337-CINUD,123852752
7609-NRNCA,342677100
0623-EJQEG,622071160
7153-CHRBV,465422570
0871-URUWO,165886525
9190-MFJLN,910027928
6198-PNNSZ,662172238
3317-VLGQT,136804168
4132-POCZS,750123418
5614-DNZCE,594981689
1095-JUDTC,314245118
3896-RCYYE,143629737
9638-JIQYA,508773786
3258-SANFR,867708599
3726-TBHQT,790765932
3190-ITQXP,424656567
0870-VEMYL,403140403
4833-QTJNO,270649112
3039-MJSLN,467792490
0178-CIIKR,497613093
5385-SUIRI,611177336
3982-XWFZQ,432960692
5774-QPLTF,612548925
2322-VCZHZ,181207543
5010-IPEAQ,582777743
4009-ALQFH,612627143
6383-ZTSIW,150761138
8990-YOZLV,719003083
3069-SSVSN,145585502
5222-IMUKT,492910829
3627-FCRDW,340405828
7562-GSUHK,288050466
6685-XSHHU,867330814
8901-UPRHR,656766109
4903-UYAVB,349128636
0118-JPNOY,334637017
6776-TLWOI,131438950
3845-FXCYS,126887241
5857-XRECV,342385874
0725-CXOTM,254149187
4343-EJVQB,723506685
9000-PLFUZ,250145901
3427-GGZZI,268893216
7779-ORAEL,455102410
0644-OQMDK,926309471
4077-CROMM,731315629
3154-CFSZG,614342683
2868-MZAGQ,213970123
4847-QNOKA,789450697
2220-IAHLS,948013317
1658-XUHBX,890729471
6379-RXJRQ,230641534
2378-HTWFW,583745098
8650-RHRKE,493631411
4377-VDHYI,194667291
0475-RIJEP,636989752
1260-TTRXI,217711937
3719-TDVQB,442327310
6328-ZPBGN,374643065
0201-MIBOL,671293448
4937-QPZPO,439069164
2925-VDZHY,873174596
6981-TDRFT,756062544
3413-CSSTH,474993318
8033-VCZGH,132444918
4789-KWMXN,612424535
0224-NIJLP,535468120
7542-CYDDM,293479652
4718-WXBGI,467936991
2867-UIMSS,236154061
8495-PRWFH,869168861
0439-IFYUN,656852318
5716-LIBJC,279732516
2868-LLSKM,710253203
8111-RKSPX,349123067
2988-QRAJY,350380030
1585-MQSSU,376645810
0071-NDAFP,368386947
2856-NNASM,539838161
7328-ZJAJO,606773598
6458-CYIDZ,954082067
8559-CIZFV,343011954
1090-PYKCI,680241421
3058-WQDRE,863285588
7547-EKNFS,274806946
2279-AXJJK,599721744
6769-DYBQN,514710865
0909-SELIE,399249667
3417-TSCIC,805988719
1042-HFUCW,396326259
4439-JMPMT,187180884
6537-OTKMY,354798035
8999-EXMNO,778566805
6725-TPKJO,888537975
2446-BEGGB,889703718
7162-WPHPM,846171197
1599-MMYRQ,238599923
8821-KVZKQ,908069828
1496-GGSUK,771433116
6434-TTGJP,342397291
0042-JVWOJ,412599868
0130-SXOUN,604404919
2575-GFSOE,442133677
2330-PQGDQ,591905630
1452-UZOSF,935318187
2097-YVPKN,368397059
2842-JTCCU,236064330
8597-CTXVJ,657383678
6631-HMANX,848969377
9962-BFPDU,876287816
3296-SILRA,419478601
9681-OXGVC,648172457
6394-HHHZM,202949900
5995-LFTLE,516403385
5180-UCIIQ,812423603
1932-UEDCX,972783211
7153-OANIO,672826732
5188-HGMLP,753715207
0665-XHDJU,841255336
6521-YYTYI,706091024
8878-HMWBV,771110913
8265-HKSOW,694942922
3544-FBCAS,298799752
5331-RGMTT,947791277
4759-PXTAN,944724478
7054-DMVAS,512802432
3428-MMGUB,837810444
6549-BTYPG,879072842
7823-JSOAG,547677375
3705-RHRFR,610300959
9374-YOLBJ,757189269
9074-KGVOX,308649349
6128-DAFVY,647297883
9933-QRGTX,466426591
4476-OSWTN,129975587
3751-KTZEL,154798335
1977-STDKI,956691949
5066-GFJMM,525778868
2661-GKBTK,267697152
0458-HEUZG,337600796
7268-WNTCP,610024557
0824-VWDPO,750817960
8409-WQJUX,656759776
2578-JQPHZ,433946649
3278-FSIXX,613501686
5813-UECBU,426746015
0328-GRPMV,676753718
9746-UGFAC,732984184
2946-KIQSP,799912907
0625-AFOHS,615846992
6726-WEXXK,803883947
4636-OLWOE,474756402
4342-HENTK,300760104
4685-ERGHK,576104224
0885-HMGPY,698437900
5003-OKNNK,299566225
4195-SMMNX,423546201
7208-PSIHR,418489322
4012-ZTHBR,535363257
0489-WMEMG,859501248
7435-ZNUYY,384970300
1354-YZFNB,767624074
6956-SMUCM,430730619
2985-FMWYF,747932748
2812-ENYMO,411562514
2717-HVIZY,654946435
3223-WZWJM,852718790
3422-GALYP,504302434
9053-JZFKV,884864589
2530-ENDWQ,917482961
2890-WFBHU,247626419
0327-WFZSY,837065653
7977-HXJKU,754109383
6615-ZGEDR,905838482
7033-CLAMM,544707098
4023-RTIQM,930925866
0864-FVJNJ,240841238
7356-IWLFW,917518386
9541-PWTWO,473958834
3967-VQOGC,352310482
7872-RDDLZ,671810184
9250-WYPLL,604447749
6308-CQRBU,648247240
2754-XBHTB,775145578
1597-LHYNC,756844005
0186-CAERR,171926278
3043-SUDUA,485657484
5442-BHQNG,239263986
2169-RRLFW,619295842
5872-OEQNH,159737781
3162-KKZXO,722863064
7055-VKGDA,310460950
0754-UKWQP,248510716
8873-GLDMH,481416116
5696-JVVQY,711501757
8946-BFWSG,725623166
7493-TPUWZ,833453447
0547-HURJB,166684252
8904-OPDCK,449771537
8845-LWKGE,959185373
1577-HKTFG,474014380
8752-STIVR,390073151
0691-NIKRI,357776314
5022-JNQEQ,644372537
4558-FANTW,162098537
3249-VHRIP,398120570
3736-BLEPA,657250861
4701-LKOZD,680581133
6603-QWSPR,718516661
9921-QFQUL,381193522
1929-ZCBHE,965743048
4378-MYPGO,186047553
8651-ENBZX,133657423
4129-LYCOI,685484449
7798-JVXYM,645456295
8647-SDTWQ,929775338
2696-ECXKC,614034115
2081-KJSQF,289090917
7623-TRNQN,940870412
3323-CPBWR,947113521
9330-IJWIO,231131506
3384-CTMSF,391530524
0902-RFHOF,352378702
9286-DOJGF,512502339
6048-QBXKL,148639769
9661-MHUMO,892860570
7718-RXDGG,199466228
1025-FALIX,968363324
3451-VAWLI,724235334
3407-QGWLG,665458659
1842-EZJMK,755652242
2347-WKKAE,323839725
8735-DCXNF,769920433
3214-IYUUQ,896155410
1936-UAFEH,481635710
3587-PMCOY,397817835
8079-XRJRS,894789611
1027-LKKQQ,524402073
7148-XZPHA,429988877
8073-IJDCM,671424658
5309-TAIKL,288523097
6856-RAURS,699518732
8778-LMWTJ,796608792
9717-IOAAF,740738702
8884-ADFVN,560923958
2845-KDHVX,412368962
0848-SOMKO,351046042
2720-WGKHP,170837380
6734-FQAJX,604866006
2869-ADAWR,793178710
1535-VTJOQ,724354117
6368-TZZDT,972675573
0943-ZQPXH,401284911
1293-BSEUN,279613717
9894-EZEWG,540384274
1302-TPUBN,803480080
7851-FLGGQ,278949909
0637-UBJRP,842656344
0940-OUQEC,687531480
2378-VTKDH,689754102
0927-CNGRH,978393573
8608-OZTLB,780877200
2335-GSODA,531666753
1952-DVVSW,426770812
0702-PGIBZ,560398300
6656-GULJQ,809516648
9853-JFZDU,554996650
1963-VAUKV,759074676
3777-XROBG,150399864
6994-FGRHH,136264052
4000-VGMQP,843910921
3999-WRNGR,285769713
3466-RITXD,224344576
2680-XKKNJ,459760399
3058-HJCUY,320744014
2974-GGUXS,839559846
7994-XIRTR,911337279
3259-FDWOY,407332106
2101-RANCD,525240573
7921-BEPCI,628638922
0807-ZABDG,458103077
8510-TMWYB,479078093
3258-ZKPAI,892454256
1428-IEDPR,695876717
5298-GSTLM,660523642
4450-YOOHP,907252965
6728-CZFEI,899690578
5748-RNCJT,249326930
3653-NCRDJ,928011710
6121-TNHBO,123707080
5119-NZPTV,216364849
6519-ZHPXP,860016576
7739-LAXOG,462390045
3472-QPRCH,307969042
8224-UAXBZ,540835130
9610-WCESF,636894507
9776-CLUJA,527653779
2486-WYVVE,656627881
3865-ZYKAD,557557563
1422-DGUBX,720985987
2999-AANRQ,845669605
8668-KNZTI,245877700
0480-KYJVA,928464086
6034-ZRYCV,645249556
9746-YKGXB,567586971
3926-YZVVX,605317836
6000-UKLWI,606005271
